node,betweenness_centrality
P0AFX4,0.0
Q96JY0,0.0
P0A8G0,1.7931865050360342e-08
Q92914,1.0928996048490654e-06
D4A733,0.0
P48506,3.246760580563319e-07
P16861,3.5544637055320837e-07
Q94222,0.0
Q2L4W6,0.0
Q9DCM7,0.0
Q8CGU1,8.590557974254983e-06
Q7XI72,0.0
P35845,9.025866567573282e-08
F4IST2,0.0
Q9FG01,4.551758933307735e-06
A0A143ZYA5,0.0
Q8L7S8,0.0
Q8I2U7,0.0
O14842,2.2420642078147438e-05
O82279,0.0
P33128,8.001278549789356e-10
H2L2A2,0.0
P52062,4.823169163585484e-07
Q8CGP7,0.0
Q92624,5.051344352831635e-06
Q9UBL3,1.864638893259743e-05
641293,0.0
A0A8C0RTU1,0.0
P25071,0.0
Q8N9T8,4.787052741748348e-06
Q13884,8.200830847507746e-06
Q9USM3,0.0
Q93758,0.0
P08637,3.670777530265151e-07
Q7KUD5,0.0
Q9VZY7,0.0
Q14746,1.7363841118568525e-06
A0A654EN28,0.0
Q008S8,4.103350924220931e-06
Q9VGE6,0.0
P40848,0.0
O48852,0.0
Q06432,8.798150501844985e-07
P11454,2.8353702139290296e-07
Q9LRZ6,0.0
Q5VZY2,5.900851217648577e-08
Q9VR44,0.0
Q23663,0.0
P69771,3.54631305292595e-07
Q7Z1Z1,0.0
A1Z6Q2,0.0
A0A974I1Z7,0.0
3637312,0.0
G5ECF1,0.0
P0AF12,6.178675009013077e-08
Q9WUA2,0.00014207028341898896
Tm7,0.0
Q01525,6.449061653068564e-08
A2RV44,0.0
Q9VWP1,0.0
P90754,0.0
3327,8.322612511506522e-06
Q8IU80,0.0
B7ZW38,0.0
P02557,7.246739516338812e-07
Q6K7E6,0.0
Q9VX95,0.0
Q95XN2,3.0073283121807714e-06
G5ECD6,7.449213853219994e-07
Q9VJZ8,0.0
Q93167,5.682112606778172e-09
Q09604,0.0
P40994,7.868283292011906e-08
Q9P7U1,1.5308950248170167e-08
P52179,7.623297303757412e-10
Q9H061,1.2543394508135971e-06
Q6MZZ7,8.095212252926328e-07
O94594,4.1022730456999045e-10
Q7JVK6,0.0
O74538,0.0
Q9EPQ1,4.40083074550341e-07
Q9Y625,1.1416223070260771e-06
Q03677,2.401511525410328e-08
Q9SU63,0.0
P22525,9.292702631186382e-08
F4K4Y5,0.0
P27240,1.0883595657341987e-07
Q9UT27,0.0
tsp-21,0.0
Q96L11,5.630751825466422e-06
Q7Z6B0,3.433056593370131e-07
A2AGH6,0.0
O43525,3.209266565149576e-08
Q9VQR8,0.0
Q03413,0.0
F4HSU3,0.0
P00158,0.0
Q6P4H8,2.0826831125935555e-06
O01603,0.0
Q02930,3.583042137236784e-07
A0A096MJF0,0.0
O49840,0.0
Q9ZV69,1.3571315378562977e-07
Q9VNA5,0.0
P87114,3.7691777219376526e-10
Q8IR72,0.0
P17558,3.118179337237832e-10
A2RV61,0.0
P67603,4.166276787600838e-08
Q22875,0.0
3639416,0.0
O43824,2.790493438225326e-06
P38064,2.810392847835912e-09
Q9P0N5,0.0
Q7Z7B0,2.614979294032168e-06
Q9SLL2,0.0
Q9VZ73,0.0
P0AFG8,2.0783042777924595e-09
P93017,0.0
P0A8K1,2.378534913646554e-08
Q8N4T8,3.4645906597490844e-07
P14324,1.1060218843910806e-05
Q23597,5.182007611991159e-06
Q22166,0.0
Q9XGZ3,0.0
Q6ZRR5,2.6739160127934495e-07
Q921E2,0.0
Q5M9Q1,1.8667761351435426e-09
P27987,3.665267714267715e-07
Q24253,0.0
O96268,0.0
Q1T7B8,0.0
Q9W3K5,0.0
Q9S9N4,0.0
Q8BMS9,0.0
3704016,0.0
Q7KVA1,0.0
P09411,1.29125175585762e-05
P08390,3.103602953346988e-08
B2RXB2,0.0
O74915,1.937900745157246e-09
D3IUT5,0.0
Q23087,0.0
P31680,4.0094288294859364e-07
P76037,4.1268221086523044e-11
Q9Z1R9,0.0
P36941,9.577391359929696e-06
Q9LHA7,0.0
P38866,4.4313003946688966e-08
Q6NUM6,2.0859151566940093e-07
Q921K8,0.0
H2L085,0.0
O14545,4.06017265506977e-07
Q2AAB8,0.0
A0A143ZVB6,0.0
Q9UUI5,0.0
P47938,0.0
Q8L4B2,0.0
Q9LZ65,0.0
O62388,1.143253551188184e-06
Q18299,0.0
Q4V6Y7,0.0
O48707,0.0
O13794,2.8462864371224607e-09
Q7ZUM0,0.0
Q9SLK0,0.0
Q9VHW6,0.0
O35437,0.0
Q9NZN4,4.653921110403502e-07
Q9H1R2,6.3273851553607645e-09
Q95QC2,0.0
Q8CB59,0.0
Q61606,0.0
Z4YL92,0.0
P32114,2.098901976650213e-07
Q8RX26,0.0
P12646,0.0
Q9FVI6,0.0
P0ABU9,4.4730970511022386e-06
O95822,4.447778511769051e-07
Q9NQE7,7.331351029231353e-06
P0AEJ2,1.7698751352445415e-08
Q9C688,0.0
G3MU12,0.0
Q8UVQ4,0.0
Q8C008,0.0
A6NMZ7,0.0
Q8CI59,0.0
Q9P291,0.0
Q9VKP5,0.0
Q9VGJ2,0.0
G5E829,2.5766717511386406e-06
Q9P7C7,4.4711612528865347e-10
Q3MUY2,0.0
Q86VW1,1.019574811992227e-06
O76407,3.0312056196295686e-11
Q5T9C2,0.0
P35551,1.4283319775245638e-08
P39263,5.007211486177513e-08
P0AFP9,1.2938486595876797e-08
P03873,0.0
P54286,0.0
Q12879,5.9811848491785274e-06
Q01617,0.0
O62160,0.0
Q9UTC7,0.0
Q08AD1,5.4376730586130654e-06
P61264,5.191818924738043e-07
P0CY01,0.0
A1ZAA5,0.0
Q9VI14,0.0
P07451,5.2233596371634316e-08
P32633,1.0978404968530168e-11
O62264,0.0
C0H4A0,0.0
Q8IYM2,6.639994687864927e-09
Q8SZ49,0.0
Q27331,0.0
Q7SZB0,0.0
P21670,0.0
O22203,0.0
P54987,0.0
Q95RC0,0.0
Q9BUK6,1.3090856419269436e-07
Q62930,0.0
Q9M8L9,0.0
Q4VA61,0.0
P32476,2.992620681540192e-08
Q9HDX1,1.2156998548993079e-07
P0CG30,8.498859753455487e-08
Q9ZPQ3,0.0
Q92889,2.8905256116911344e-06
Q23307,0.0
P0C7M8,0.0
Q7X9I0,0.0
Q9FG68,0.0
F4JL11,1.8231926157984988e-06
Q9Z1J2,0.0
O44705,0.0
O18693,0.0
P17679,0.0
Q60829,2.069713236383857e-07
Q8VEB4,1.06894040301565e-06
Q18433,0.0
P00359,3.2917572561732374e-07
Q9LFA3,2.2925069340497748e-07
Q7Z698,2.9109629219893405e-07
Q9C4Z6,0.0
P0A6V1,6.830076153703965e-06
P0ABS5,1.1005593719103654e-06
Q15327,0.0
Q9VG13,0.0
Q9Z0G2,0.0
Q38909,0.0
P29775,0.0
Q6AWJ9,0.0
P58404,0.0
X2JB44,0.0
Q768S4,0.0
Q9Z0Z3,0.0
F4JV27,0.0
Q9UGC6,0.0
A0A178WGX6,5.930005023864648e-08
P63272,2.8588114366685674e-07
P16433,2.7344134949507102e-08
Q96MF7,3.9324237680328673e-10
Q7L9L4,1.900037442206727e-06
P01946,0.0
Q6GNQ0,0.0
Q9FRK5,0.0
Q6IMN6,0.0
Q562E2,0.0
Q7KQL9,0.0
Q86SQ7,1.2518275751305069e-08
O17607,4.626977875590782e-07
Q99207,1.2411520099618887e-06
Q8SX78,0.0
O94921,1.9340645797325335e-07
Q6NXH3,0.0
Q9C5U8,0.0
O59781,0.0
Q9VBG6,0.0
Q8NEW0,1.3971933122512488e-06
Q05B83,0.0
O95870,1.112198947432616e-07
P92941,0.0
Q9VFC2,0.0
P32910,3.710937702966449e-06
Q08746,1.4402469934018573e-07
Q99943,9.738462816597895e-05
A0A178W7A8,0.0
Q9NQL2,7.729916430840893e-08
Q8GYT1,0.0
H2L0N7,0.0
P18111,0.0
Q9ZRT5,0.0
Q80XU8,0.0
Q86VS8,7.491929328886215e-06
P17608,3.2836855069422167e-06
Q9VS76,0.0
P20084,1.8893157555778085e-09
Q59S66,0.0
Q17370,0.0
Q9C6W5,0.0
Q8K4G2,7.455630907080275e-07
Q96ND8,0.0
Q1ZYL8,0.0
Q9FIE8,0.0
Q12373,1.5961609988932368e-10
A0A654F5B9,0.0
Q640N3,0.0012061414073389599
Q9XWH0,5.115031189886457e-07
Q3EAV6,0.0
O76877,0.0
P32854,7.919885766880218e-08
A0A0K3AT05,0.0
O64700,0.0
Q80WG5,0.0
P35232,8.382104232170377e-06
A0A3B2W820,2.6314169306906153e-06
A9JSS1,0.0
P42498,0.0
Q8TGS9,2.1340553590771883e-08
P50897,2.018531091709773e-07
O81488,1.9592500643037678e-06
O75400,1.721423017252335e-05
Q9C0V1,4.299615799701372e-08
P07273,6.079731983175563e-06
Q9FNP0,0.0
Q3E837,0.0
Q496A3,0.0
E9Q374,0.0
Q9M1D3,3.183132836905511e-06
Q6AWP0,0.0
P48461,0.0
Q11206,1.5696782445613281e-06
Q9JJR9,0.0
O95347,8.371673231528041e-06
Q9VJ31,0.0
C17H11.5,4.012824768142845e-06
Q8IQS7,0.0
Q9Y4G6,1.4176612179719087e-06
Q3TZX8,0.0
P84309,0.0
Q9BRK0,2.016690226709202e-06
Q9V9X7,0.0
O94386,0.0
Q9TYT8,0.0
P14176,6.247617712196892e-08
P01033,3.3545587760732133e-06
O49613,0.0
Q9JKT3,0.0
Q8L7E5,0.0
A0A1D8PDC7,0.0
P32333,1.3236272200831576e-06
G5E8Q8,5.739293717901383e-07
Q17527,0.0
Q9HC35,7.016988944839516e-07
P20133,3.6423585192525244e-07
Q9VAR0,0.0
Q8N2Y8,1.5518623624203015e-09
Q6ZRQ5,7.026672379625765e-07
P38713,3.1390999691349186e-07
P35567,0.0
Q8L9X2,0.0
Q9BPY3,1.4093953650168215e-06
O09114,2.6221851364192278e-05
Q9VGG5,0.0
Q8IKV8,0.0
P29476,0.0
Q8N895,9.411594486947365e-08
A0A178WKP3,0.0
Q9ZWS6,0.0
P62482,2.9017490113945616e-06
8847,0.0
Q9JI10,0.0
O94375,1.9284320836352882e-07
Q9R1Q7,0.0
O44995,8.325055896166684e-06
Q9VLX0,0.0
D3YWE6,0.0
Q9LR91,0.0
A8MTJ6,0.0
Q7YWM3,7.261556182384594e-07
P50596,0.0
Q8NDZ6,1.6468873724480258e-07
Q03570,0.0
Q03795,7.373456068247249e-07
Q9JIS5,0.0
P0A7E3,9.012872390656737e-10
Q7Z5A4,1.8844935451833212e-08
Q9VYA9,0.0
P41516,0.0
P0AA10,0.0
P22146,6.3020406223575616e-06
Q9Z0Y9,8.294448109997827e-07
Q94BV2,0.0
F4K1A9,0.0
O08849,1.4317596623758304e-05
Q9SHY3,0.0
B3DIG4,0.0
Q9SIG8,0.0
A0A1D8PT08,0.0
Q9USP1,6.801735459091344e-08
O13879,4.460053603327535e-10
X2J6U8,0.0
P54763,0.0
O60894,8.002522170585445e-07
B6GUP8,0.0
P90771,0.0
Q8L706,0.0
Q23523,0.0
P08397,5.316391155346832e-08
O00187,3.8599477955497174e-08
F4K3J7,0.0
Q9XZ08,0.0
Q6NSI4,3.834568366446682e-06
O15178,0.0
A1ZBR2,0.0
G4S460,1.7391561173638345e-06
Q07959,3.141961077278077e-08
Q84WQ5,0.0
Q9BL86,6.804141224105152e-07
Q9BRU9,2.7754401945581156e-06
Q96JQ2,2.576687657772355e-06
Q9BCZ4,0.0
P19139,0.0
Q9FK27,0.0
3637098,0.0
P70470,0.0
D4A3M8,0.0
K8FDZ2,0.0
Q03060,0.0
P22033,5.057442430703824e-07
Q92935,0.0
A0A1U8QNE8,0.0
D3ZZ38,0.0
P56720,0.0
A0A8I6GKX7,0.0
Q9M149,0.0
364716,0.0
Q96D70,0.0
P05825,9.627403642790354e-08
A0A8C0NPZ3,0.0
Q9VAA7,0.0
P97929,3.202926912455376e-05
B1AUH1,8.164884570885183e-07
Q9DB50,0.0
Q8C0V0,0.0
P40857,4.66240632855328e-07
Q9QWY8,7.060976926318062e-05
tht1,1.0406715035194085e-08
Q61845,0.0
Q69ZF3,0.0
A9QM74,0.0
P05847,1.940896771737773e-09
Y55F3BR.6,0.0
Q8VZU9,0.0
Q8NGQ6,0.0
Q9UBS0,1.12674206537815e-07
P07390,2.4394030752053266e-07
P62892,4.85486757352514e-08
P91868,0.0
Q8IDX9,0.0
P0AFF0,3.896760813838675e-08
F4IDI6,0.0
P25366,2.645585537943159e-06
Q22323,0.0
3636710,0.0
Q9LPR6,0.0
O59810,1.2258495367827036e-09
Q8TA86,1.4898450682743585e-06
P36527,1.0860432275199902e-06
A2AH22,1.7381168806885153e-08
Q9VAY9,0.0
Q0VD86,0.0
Q59K07,0.0
Q62189,9.123323789506935e-07
A0A1D8PI73,0.0
Q9SIR5,0.0
Q9VCG4,0.0
Q20180,0.0
P42777,0.0
Q92576,3.3801013654392393e-06
Q9P375,4.626526370792196e-08
P60766,0.00046728575851475807
Q84K31,0.0
Q9P7D5,1.0184577312330132e-10
D3DMW4,0.0
Q9BRQ4,1.5863386545026783e-06
A0A5S9WRX0,0.0
Q14500,4.807415374400419e-10
Q9BQG1,9.260054267169788e-07
Q9Y7N2,1.1672242416553076e-06
O13881,5.326709302154926e-08
P45379,0.0
P35228,1.0433558468133072e-06
Q8NGJ5,0.0
Q5M7F6,0.0
Q9UJY5,1.6399994215130113e-06
Q9M0F9,0.0
P11911,0.0
Q9C0X5,3.794802903321155e-09
677768,0.0
Q9HGL2,0.0
O18373,0.0
Q91XC0,1.0617946918908492e-06
P62072,2.450592897406277e-05
CCT6,0.0
Q9LQ65,0.0
Q8GWQ6,0.0
Q22945,3.6344153921108544e-06
Q0WNP7,0.0
Q22037,0.0
G5EC10,8.030444487828884e-07
P17157,1.2841961012248517e-07
O14206,0.0
Q12416,4.032130949152764e-06
P37653,2.1062297418087126e-07
Q7TQH0,1.0431940534479164e-05
Q921R4,0.0
P19024,0.0
P0AFA7,6.688483076686141e-09
Q9UQ72,8.918997149783374e-06
Q9VL91,0.0
F4HQE2,0.0
Q9P769,2.3593155844272908e-08
P07207,0.0
P69913,2.5112746588261846e-07
TCP11,0.0
Q6NNI8,0.0
Q9HDD0,1.339234413741302e-08
Q6XUX3,3.283252706361222e-06
Q61249,6.7827529447458626e-06
Q8IK14,0.0
P62701,1.584997322457224e-05
Q21899,1.991716057046933e-06
Q9FFX2,0.0
Q9SZL4,0.0
A0A8I6GLM3,0.0
O80986,0.0
Q9VXT1,0.0
Q39009,0.0
Q9C882,0.0
P33299,1.2511291477965057e-06
Q8VZI6,0.0
Q9SMD1,0.0
Q7RV38,0.0
Q7KUF9,0.0
Q90705,0.0
Q805A1,0.0
G5EDG7,7.261556182384594e-07
A5PLN7,0.0
A0A0B4KH64,0.0
A0A0G2K6C9,0.0
Q9Y5J6,1.579125918080315e-06
Q9NR56,2.9268155698699808e-05
O14037,0.0
Q60943,0.0
O01796,0.0
P04578,0.0
P08144,0.0
Q9V7U0,0.0
Edc3,0.0
P25398,1.7042287730812578e-06
Q9EQH2,0.0
693155,0.0
Q99M71,2.4545437418658744e-07
P38742,2.511454368051882e-06
Q8BH58,3.032813627398532e-06
Q9HCC0,7.636499912057567e-07
Q9C8Y7,0.0
Q9BXV9,0.0
Q9FF65,0.0
Q9U2F3,0.0
O70230,0.0
A0A1D8PRR5,0.0
Q8VDP6,3.819024205925108e-08
P14842,0.0
A4D1P6,5.4178323229085657e-08
Q6ZQ58,2.717260175230656e-06
Q9N366,0.0
P38721,0.0
O95905,7.413045966523649e-07
O00154,1.4564990315626335e-06
Q60902,1.7623175642344041e-06
Q69YH5,6.552908250801173e-07
Q23490,3.245811239253096e-07
P87308,1.8701117786964506e-07
Q22797,0.0
Q9FJQ5,0.0
Q9VY91,0.0
P22214,3.123144844467188e-05
390627,0.0
P75681,1.7520864323229763e-10
P53313,1.022121154922297e-06
Q8N653,3.6584106290723738e-06
Q94900,0.0
Q02563,0.0
Q6ZQ38,3.029518149987684e-06
O74562,0.0
Q9H3L0,1.0369126761906587e-06
A0A178V2T8,0.0
Q03445,0.0
H2KZQ7,0.0
M9PBN2,0.0
Q94HV7,0.0
Q9VE78,0.0
Q9VVE3,0.0
P06837,3.1522957835703037e-07
Q96KX2,0.0
Q9BL45,0.0
P15259,8.568205585936736e-06
G3BGW4,0.0
Q8WQG9,0.0
A0A1D8PN49,0.0
Q99N16,3.107264668040898e-05
P81628,0.0
Q9SVB7,0.0
Q9UT86,0.0
Q565D2,0.0
Q7T0B5,0.0
P23242,3.047996790165704e-07
DTNA,0.0
Cnot3,0.0
F4IHS2,0.0
P0CS90,8.00577441902217e-06
Q8H2D5,0.0
A0A0B4KFQ5,0.0
Q5XGV2,0.0
A0A654FD87,0.0
P24385,2.3261196441247767e-07
Q9VDE9,0.0
P05783,1.06039939086761e-05
Q9VHN1,0.0
O16299,0.0
P46873,0.0
P07758,0.0
A0A1P8AXN0,0.0
O74810,1.0830869091482727e-10
Q21920,0.0
A0A178WGC3,0.0
Q5HZV9,0.0
P32776,1.691513008297169e-05
P77228,1.0658298953752752e-08
P62889,3.3823250874550962e-06
A1Z8H3,0.0
Q9Y824,0.0
Q5A399,0.0
Q93794,0.0
P42748,0.0
Q9H204,6.074650401634249e-07
O74356,0.0
P0ACN7,6.962181056171295e-08
P10987,0.0
Q5ANB1,0.0
3361560,1.7718355772359797e-08
O14095,0.0
84777,0.0
O14594,0.0
Q8BUY9,0.0
Q9H0A0,5.507302441794731e-06
F7FI24,0.0
Q9XWH3,0.0
Q20679,0.0
Q95QQ2,0.0
283788,3.084739841596746e-08
Q99LI5,2.3496699837167723e-05
3704027,0.0
Q6Q0C1,5.5850264390943054e-09
A0A974D1K1,0.0
Q64729,0.0
Q8BVJ9,0.0
C5orf56,0.0
O16619,1.4588866322046882e-07
812527,0.0
A0A384L5N3,0.0
GGT2,0.0
P33025,1.370104940072565e-10
P57082,0.0
Q9YHD3,0.0
Q9BPU9,1.8639565793661321e-06
Q9Y2F5,9.906403305288771e-08
Q9NQT8,2.840079353489383e-07
Q94AF6,1.6563412805312665e-07
Q9SK47,0.0
3361142,0.0
E9QP09,0.0
373861,0.0
O43674,1.2019844144563715e-05
Q61102,0.0
Q9SYZ0,0.0
Q8IJX0,0.0
P11491,2.852330501874337e-09
P46109,9.934227945717176e-06
Q9VXP1,0.0
Q96HH4,1.959886297396419e-05
P46933,0.0
Q9P6P6,0.0
Mbd6,0.0
Q9S7A9,0.0
Q8IVB4,0.0
100534595,0.0
P43577,2.3764514875969947e-06
Q3TCH7,0.00010875322486725449
Q6NZP1,0.0
Q65ZG6,0.0
Q9Z1T1,0.0
Q9VPL4,0.0
Q92769,1.691991863041199e-05
Q5U5Q3,6.763599003365557e-07
G2TRS3,0.0
A0A1D8PQJ8,0.0
O94414,1.701804917513697e-08
Q2VPJ9,0.0
P45425,5.900728269687682e-08
50818,0.0
P36969,1.3494910430309076e-05
O08529,8.14482607311853e-06
P24252,3.355379812867002e-08
Q5BPT7,0.0
Q9VWF3,0.0
Q18621,1.969233814965987e-09
A0A1P8AZ21,0.0
Q3E813,3.2058854057688717e-08
Q7S2S6,0.0
Q9NR96,1.6310494924456465e-07
P31449,9.796694362882843e-08
Q91YT7,0.0
Q6IFN5,0.0
P75620,1.469875885916344e-09
ZC53.4,0.0
Q8K4E0,2.7476968578222736e-06
P27129,1.1715009057355025e-07
O95076,4.276745350949357e-06
Q2R4A1,0.0
Q99234,7.740714565887997e-07
P25380,2.3386804425539294e-08
P39543,2.412475903103857e-07
P40798,0.0
Q3UE31,0.0
Q4FZY0,0.0
A0A1P8BGY7,0.0
Q19461,0.0
A9X4U2,0.0
Q9FVV9,0.0
Q8I2F7,0.0
HSPA4,0.0
P25573,4.687756892859194e-06
101929977,0.0
Q9U2G4,4.922676784733159e-07
P78814,3.3725023441834506e-10
Q8C8N2,0.0
Q9S818,0.0
A0A8I6A1B8,0.0
Q09252,1.05215187033126e-06
P39678,2.7333822415798592e-08
A8MZ97,0.0
Q9C9G5,0.0
Q3ECU8,0.0
Q8SX83,0.0
Q9P267,1.0683106646226259e-07
O23680,0.0
Q8NBM4,1.0342602478927132e-05
P04692,0.0
P0AFM2,4.5900572005804734e-08
Q8LBL5,0.0
O23609,0.0
P0CY24,0.0
Q93ZH1,0.0
O43017,5.00635146558251e-06
A0A8V8TLX0,1.4748108291159126e-09
A0A1P8B1B8,0.0
P38314,1.8246181065318012e-07
Q10086,2.5524696689243717e-08
Q05919,8.177707897895639e-07
P01241,9.123914107220407e-09
Q9ZSA8,0.0
O01755,2.9858822002598657e-09
cytb-5.2,1.9018387410941102e-06
Q14952,3.6516805263981106e-07
Q9QZA0,0.0
Q9LM33,0.0
Q23972,0.0
P86048,0.0
Q8CDU6,0.0
P06702,0.00011922317451991266
O16214,6.581380028379808e-07
Q9VGC1,0.0
Q8ILA4,0.0
P30411,0.0
Q10663,8.794068047838361e-07
Q5TD97,2.189365563405237e-08
Q91YA2,0.0
Q6PJG9,8.158269301360788e-06
A0A1D8PMH1,0.0
O62110,0.0
Q20971,8.378175579868584e-08
Q20826,0.0
P42591,2.583801666683443e-08
P17036,7.616295442652892e-09
P18612,0.0
Q3T104,0.0
Q3EDG5,0.0
Q9N419,0.0
Q9S9T7,0.0
P41242,5.659333929644248e-07
F5HAD1,0.0
Q8N103,1.5155905045574155e-06
O08838,0.0
P0CJ47,0.0
Q8IJD0,0.0
O94423,1.2516748371541966e-08
Q9VSP8,0.0
O70493,0.0
A6NGA9,0.0
100338720,0.0
100128400,0.0
Q9LZD5,0.0
P53861,1.8720797489098748e-08
Q9FIW4,0.0
C9J202,0.0
Q9VIQ2,0.0
set-15,0.0
Q39247,0.0
Q9V6G5,0.0
O35118,0.0
Q9W2R4,0.0
Q80UG5,3.8783230942394654e-06
Q5M750,0.0
P0A8F0,3.3632253958605614e-08
Q9SD61,0.0
A6NDP7,0.0
O43812,0.0
Q6PCL9,0.0
K8ESE2,0.0
6043,0.0
P08802,0.0
Q9NVV9,0.0
A2RRX7,0.0
Q8NFU0,0.0
P76216,4.303215417988165e-10
F4HUQ5,0.0
Q9V407,0.0
Q09177,1.4283319775245638e-08
Q17426,0.0
Q9UBF6,6.2509204145138046e-06
Q13009,1.5611685640095838e-06
P47156,7.881645591642914e-08
P19429,2.2523058802372567e-08
Q8WUT4,0.0
A0A654G6B9,3.60755630213464e-07
G5EED9,0.0
Q8WYK2,0.0
Q9SII0,0.0
Q54LT0,0.0
Q6ZQ12,4.971710180139435e-06
Q8NBS3,0.0
12934460,1.4804002670745042e-10
Q9ULW8,6.1631918380939325e-06
Q565D5,0.0
P29074,2.780658118679203e-07
Q13163,8.822865770248053e-07
286423,0.0
Q10340,0.0
Q9VBD6,0.0
Q8VYP0,0.0
Q7TM99,0.0
D1YSG0,0.0
Q5B0F7,0.0
Q03792,2.435218638342485e-06
Q6PJT7,9.738726521279102e-06
Q8IWT3,7.218032480837688e-06
Q9NV79,3.5715508321479427e-09
Q8VZP6,0.0
O13954,0.0
3641428,0.0
Q8N7Q3,0.0
Q8GUK4,0.0
P49902,1.8813701313012664e-06
C8V0I4,0.0
Q9BUP0,2.1631894769292167e-05
Ctnna3,0.0
Q8H1E2,0.0
Q9D479,0.0
Q9SI20,0.0
Q19342,0.0
728638,0.0
P53331,2.9351730056066627e-08
Q09237,1.4254890021847962e-06
Q5XHJ2,0.0
Q8TAE7,0.0
Q9H7J1,0.0
I2HB70,2.5897176446330588e-08
Q15012,1.7927784941892663e-06
P07267,1.3381551562600333e-07
P34662,3.7183751181548886e-07
P76584,2.514233219352893e-10
P76172,8.234308221408885e-11
Q9LMK0,6.412201785679855e-07
O59832,0.0
P55088,8.654331783123714e-06
Akap5,0.0
P31254,2.863519324751661e-06
Q9CS00,2.011951898848133e-06
M9PEH8,0.0
P60370,0.0
P62843,8.341215009492446e-07
Q8IXQ4,1.116931099283881e-06
Q9HGN5,1.563041274894715e-08
Q9Y6F7,2.1961599057421352e-07
9164920,0.0
Q42484,0.0
Q03958,6.046527644835337e-07
O14470,0.0
Q9P778,0.0
Q9HD40,4.8667155990750266e-08
P0ADL1,4.1844135952564466e-10
O82662,2.462359780992399e-07
P52132,1.3461936807693993e-09
P09093,8.408077118000451e-07
Q9ERT9,0.0
Q20224,1.5504486324718952e-06
P04801,3.538770090658702e-07
Q76B58,2.0380690762129464e-07
Q9BW61,1.5416571346409053e-06
P03817,1.2264159552385492e-07
A0A8I3PCD8,0.0
Q12481,0.0
Q9FZK5,0.0
Q96JK9,0.0
Q8NCT1,0.0
Q9FJ72,0.0
Q9UKU6,1.1573009859169863e-07
E9PT87,0.0
P03879,0.0
Q04341,1.1055466063739677e-09
Q2MGL3,0.0
Q8H1S6,3.3438833541818305e-08
Q1JPM3,0.0
Q9VF86,0.0
Q7KQM6,0.0
Q23049,0.0
Q9VD07,0.0
P23882,6.224007264903489e-07
Q9LV66,2.635437038944127e-09
Q9LFD5,0.0
D5AEP3,0.0
Q8CIM3,0.0
O88665,5.727038649503322e-06
Q13393,1.970973315488414e-05
101926888,0.0
Q5XVC7,0.0
Q7SHS4,0.0
Q9BPZ2,2.0327959373393865e-07
Q7JZ53,0.0
Q63486,0.0
Q9UUA6,7.726139956137858e-10
P52735,6.6955310943131e-08
GGA2,0.0
Q99MQ3,0.0
Q53GQ0,1.7934974272443255e-06
Q21548,0.0
Q94C27,0.0
Q19848,0.0
P81928,0.0
Q86X59,3.2207927104480316e-08
Q7Z410,0.0
Q944R3,0.0
Q9W1U0,0.0
B3DLL9,0.0
Q3TRM8,0.0
Q9W1I8,0.0
P29973,2.911576935796503e-06
A8MUK1,0.0
Q04006,3.051458663858719e-11
Q94B77,0.0
Q11011,6.58266693864715e-05
P17169,7.87487907986722e-07
Q8VCS6,0.0
Q9JJV5,0.0
A7KBS4,0.0
P55344,0.0
P17331,2.3287164101857828e-07
Q9SL02,2.228548155945875e-08
Vwa5b2,0.0
Q61180,2.1130765195356463e-07
3647129,0.0
Q9Y251,2.804791157229501e-07
G5EE12,1.79519376794314e-06
Q8BHG2,0.0
P93830,0.0
A6NEQ0,0.0
Q94AX2,0.0
Q0WVX5,0.0
Q5W0Q7,4.2331395902092347e-07
Q91ZE0,0.0
Q921N8,0.0
P42941,4.5489885131529467e-07
F5GU87,0.0
Q95XS1,7.123501485438869e-08
100363379,0.0
A0A654EB41,0.0
A0A1P8B0R1,0.0
Q9HAV7,9.20657969194916e-06
Q8L828,0.0
Q9D1M0,5.1205762229272e-05
P13696,0.0
P0ACL5,1.6481967850637952e-07
O14227,1.496946765513638e-07
Q09544,5.16568894434805e-07
Q07508,1.443529195285586e-08
F4JZM1,1.5071154340798214e-07
Q84XV2,0.0
Q80TJ7,0.0
Q9LPW0,0.0
P02649,5.7282958788292185e-06
A0A178URY2,0.0
O75838,1.4032157377572754e-05
100507577,0.0
Q3UH53,0.0
Q9FIJ0,0.0
Q05583,3.959240848195669e-08
P38180,6.027983458468104e-08
Q12769,7.065161147550544e-06
Q9Y150,0.0
Q9C9A9,0.0
Q3UPH1,7.194307285465544e-08
P52301,0.0
SALL4,0.0
Q96RD2,1.3096375976689488e-06
P37804,2.9597045338517387e-06
A0A1D8PUB3,0.0
Q9W1T1,0.0
P14291,5.9469285991324596e-08
A2JGV3,0.0
Q04792,4.2965248588005065e-08
Q94B71,0.0
Q9NY57,1.9633222225250184e-07
P29467,4.178050388094671e-09
Q7Z3Z3,0.0
P46784,8.708900869402897e-07
P27705,8.35321380565839e-07
Q8N0U7,2.8822808260889143e-06
Q09321,8.735132889111255e-08
Q811J3,2.996118226780345e-06
Q923J1,5.75868487505654e-06
A0A1L1SQ83,0.0
P33607,4.51736129906087e-07
F1MAL5,0.0
Q8L953,0.0
P27338,7.527499802652607e-07
P08476,2.1431299726739824e-09
